Year,Player,Pos,Tm,G,PER, Salary ,MP,3P,2P,FT,TRB,AST,STL,BLK,TOV,PF,PTS,Archetype
2017,Jabari Parker,PF,MIL,51,19.1,5374320,33.9,1.3,6.5,3.2,6.2,2.8,1,0.4,1.8,2.2,20.1,All Star Post Scorer
2017,DeAndre Jordan,C,LAC,81,21.8,21165675,31.7,0,5.1,2.5,13.8,1.2,0.6,1.7,1.4,2.6,12.7,All Star Big Man
2017,Quinn Cook,PG,TOT,14,11.8,79922,13.4,0.8,1.6,0.1,0.5,1.9,0.3,0,0.9,0.9,5.6,Sharpshooter
2017,Ty Lawson,PG,SAC,69,15.4,1315448,25.1,0.5,2.9,2.5,2.6,4.9,1.1,0.1,1.9,1.7,9.9,Playmaker
2017,Montrezl Harrell,C,HOU,58,19.2,1045000,18.3,0,3.9,1.3,3.8,1.1,0.3,0.7,0.8,2.2,9.1,Post Scorer
2017,Bojan Bogdanovic,SF,TOT,81,13.5,3730653,25.7,1.8,2.9,2.7,3.4,1.4,0.4,0.1,1.6,1.8,13.7,All Star Sharpshooter
2017,Steve Novak,PF,MIL,8,1.3,1551659,2.8,0.1,0.1,0,0.4,0,0,0,0,0.1,0.6,Ignorance
2017,Solomon Hill,SF,NOP,80,8,11241218,29.7,1.2,1.1,1.3,3.8,1.8,0.9,0.4,1,2.3,7,Sharpshooter
2017,Raul Neto,PG,UTA,40,10.7,937800,8.7,0.3,0.8,0.2,0.8,0.9,0.5,0.1,0.4,1.2,2.5,Ignorance
2017,Shabazz Muhammad,SF,MIN,78,14.9,3046299,19.4,0.6,3.1,1.9,2.8,0.4,0.3,0.1,0.7,1.1,9.9,Sharpshooter
2017,Bruno Caboclo,SF,TOR,9,14.6,1589640,4.4,0.2,0.4,0,1.1,0.4,0.2,0.1,0.2,0.4,1.6,Ignorance
2017,Meyers Leonard,PF,POR,74,8.9,9213484,16.5,1,1,0.5,3.2,1,0.2,0.4,0.5,2.3,5.4,Sharpshooter
2017,Draymond Green,PF,GSW,76,16.5,15330435,32.5,1.1,2.5,2,7.9,7,2,1.4,2.4,2.9,10.2,All Star Playmaker
2017,Rashad Vaughn,SG,MIL,41,7.8,1811040,11.2,0.6,0.8,0,1.2,0.6,0.5,0.2,0.3,0.8,3.5,Ignorance
2017,Malcolm Delaney,PG,ATL,73,7.5,2500000,17.1,0.4,1.6,1,1.7,2.6,0.5,0,1.3,1.5,5.4,Sharpshooter
2017,Rakeem Christmas,PF,IND,29,10.4,1052342,7.6,0,0.7,0.7,1.9,0.1,0.1,0.2,0.3,1.3,2,Ignorance
2017,Noah Vonleh,PF,POR,74,10.8,2751360,17.1,0.1,1.7,0.8,5.2,0.4,0.4,0.4,0.9,2.1,4.4,Post Scorer
2017,Andrew Harrison,PG,MEM,72,8.7,945000,20.5,0.6,1,2.1,1.9,2.8,0.8,0.3,1.2,2.7,5.9,Playmaker
2017,Skal Labissiere,PF,SAC,33,16.8,1188840,18.5,0.1,3.5,1.6,4.9,0.8,0.5,0.4,1.1,1.9,8.8,Post Scorer
2017,Austin Rivers,SG,LAC,74,11.4,11000000,27.8,1.5,2.9,1.8,2.2,2.8,0.6,0.1,1.6,2.5,12,All Star Sharpshooter
2017,Pau Gasol,C,SAS,64,20.2,15500000,25.4,0.9,3.9,2,7.8,2.3,0.4,1.1,1.3,1.7,12.4,Rim Protector
2017,Jarrod Uthoff,PF,DAL,9,13.9,63938,12.8,0.3,1.4,0.6,2.4,1,0.2,0.4,0.3,0.9,4.4,Ignorance
2017,Timofey Mozgov,C,LAL,54,12.3,16000000,20.4,0,3.1,1.2,4.9,0.8,0.3,0.6,1.3,2.5,7.4,Rim Protector
2017,Will Barton,SG,DEN,60,15.5,3533333,28.4,1.5,3.5,2.4,4.3,3.4,0.8,0.5,1.6,1.8,13.7,All Star Sharpshooter
2017,Isaiah Canaan,SG,CHI,39,8.1,1015696,15.2,0.6,1,0.8,1.3,0.9,0.6,0,0.5,0.9,4.6,Ignorance
2017,Darrun Hilliard,SG,DET,39,5.9,874636,9.8,0.3,0.9,0.5,0.8,0.8,0.3,0.1,0.7,1,3.3,Ignorance
2017,Langston Galloway,PG,TOT,74,10.4,5200000,20.2,1.6,1.2,0.7,2.1,1.3,0.6,0.1,0.6,1.3,7.9,Sharpshooter
2017,Tyler Ennis,PG,TOT,53,11,1733880,11.1,0.5,1.2,0.4,0.9,1.6,0.5,0,0.8,1.1,4.3,Ignorance
2017,Michael Kidd-Gilchrist,SF,CHO,81,14.3,13000000,29,0,3.6,1.9,7,1.4,1,1,0.7,2.3,9.2,Rim Protector
2017,Yogi Ferrell,PG,TOT,46,13.1,239767,26,1.5,2,1.6,2.4,3.7,0.9,0.2,1.5,2,10,All Star Sharpshooter
2017,Reggie Jackson,PG,DET,52,14.9,14956522,27.4,1.3,4.2,2.3,2.2,5.2,0.7,0.1,2.2,2.5,14.5,All Star Sharpshooter
2017,Marc Gasol,C,MEM,74,20.2,21165675,34.2,1.4,5.8,3.8,6.2,4.6,0.9,1.3,2.2,2.3,19.5,Superstar
2017,Dejounte Murray,PG,SAS,38,9.6,1180080,8.5,0.2,1.1,0.6,1.1,1.3,0.2,0.2,1,0.8,3.4,Ignorance
2017,Kyrie Irving,PG,CLE,72,23,17638063,35.1,2.5,6.9,4.1,3.2,5.8,1.2,0.3,2.5,2.2,25.2,Superstar
2017,Derrick Favors,PF,UTA,50,15.8,11050000,23.7,0.1,4,1.3,6.1,1.1,0.9,0.8,1.2,2.1,9.5,Rim Protector
2017,Stanley Johnson,SF,DET,77,7.2,2969880,17.8,0.6,1.1,0.5,2.5,1.4,0.7,0.3,0.9,1.6,4.4,Sharpshooter
2017,Marcus Smart,SG,BOS,79,12,3578880,30.4,1.2,2.2,2.6,3.9,4.6,1.6,0.4,2,2.4,10.6,All Star Sharpshooter
2017,Larry Nance,PF,LAL,63,15.8,,22.9,0.2,2.9,0.9,5.9,1.5,1.3,0.6,0.9,2.4,7.1,Rim Protector
2017,Brandon Bass,PF,LAC,52,19.7,1551659,11.1,0,2,1.5,2.5,0.4,0.3,0.2,0.6,0.9,5.6,Ignorance
2017,Jamal Murray,SG,DEN,82,11.9,3210840,21.5,1.4,2.2,1.3,2.6,2.1,0.6,0.3,1.4,1.5,9.9,Sharpshooter
2017,Willie Reed,C,MIA,71,17.1,1015696,14.5,0,2.3,0.7,4.7,0.4,0.3,0.7,0.4,1.9,5.3,Post Scorer
2017,Miles Plumlee,C,TOT,45,8.4,12500000,10.8,0,1,0.6,2.1,0.5,0.4,0.3,0.7,1.6,2.5,Post Scorer
2017,JaMychal Green,PF,MEM,77,13.5,980431,27.3,0.7,2.5,1.7,7.1,1.1,0.6,0.4,1.2,3.2,8.9,Rim Protector
2017,Kyle Korver,SG,TOT,67,12.1,5239437,26.2,2.4,1.1,0.6,2.8,1.6,0.5,0.3,1,1.6,10.1,All Star Sharpshooter
2017,Shaun Livingston,PG,GSW,76,10.1,5782450,17.7,0,2.3,0.6,2,1.8,0.5,0.3,0.8,1.6,5.1,Post Scorer
2017,Tyler Johnson,PG,MIA,73,15.9,5628000,29.8,1.3,3.6,2.7,4,3.2,1.2,0.6,1.2,2.4,13.7,All Star Sharpshooter
2017,Andre Roberson,SF,OKC,79,9.6,2183072,30.1,0.6,2.2,0.6,5.1,1,1.2,1,0.6,2.6,6.6,Rim Protector
2017,Christian Wood,PF,CHO,13,15.1,874636,8.2,0,0.9,0.8,2.2,0.2,0.2,0.5,0.5,0.8,2.7,Ignorance
2017,Justin Harper,PF,PHI,3,4.9,57672,10.3,0.7,1,0,1.7,0.7,0,0,1.3,0.7,4,Ignorance
2017,Paul Pierce,SF,LAC,25,5.7,3500000,11.1,0.6,0.5,0.4,1.9,0.4,0.2,0.2,0.6,1.6,3.2,Ignorance
2017,Dwight Howard,C,ATL,74,20.8,23180275,29.7,0,5.2,3.1,12.7,1.4,0.9,1.2,2.3,2.7,13.5,All Star Big Man
2017,Eric Gordon,SG,HOU,75,13.1,12385364,31,3.3,2.2,2,2.7,2.5,0.6,0.5,1.6,2,16.2,All Star Sharpshooter
2017,Brandan Wright,PF,MEM,28,18.5,5700000,16,0,3,0.8,2.8,0.5,0.4,0.7,0.4,1.5,6.8,Post Scorer
2017,Stephen Curry,PG,GSW,79,24.6,12112359,33.4,4.1,4.4,4.1,4.5,6.6,1.8,0.2,3,2.3,25.3,Superstar
2017,Kyle Wiltjer,PF,HOU,14,6.7,,3.1,0.3,0,0.1,0.7,0.1,0.2,0.1,0.4,0.3,0.9,Ignorance
2017,James Ennis,SF,MEM,64,10.6,2898000,23.5,0.8,1.5,1.3,4,1,0.7,0.3,0.9,2.6,6.7,Sharpshooter
2017,T.J. Warren,SF,PHO,66,15.6,2128920,31,0.4,5.7,1.8,5.1,1.1,1.2,0.6,0.9,2.7,14.4,All Star Post Scorer
2017,Zaza Pachulia,C,GSW,70,16.1,2898000,18.1,0,2.3,1.4,5.9,1.9,0.8,0.5,1.3,2.4,6.1,Rim Protector
2017,Rodney Hood,SG,UTA,59,12.4,1406520,27,1.9,2.7,1.5,3.4,1.6,0.6,0.2,1.1,2.2,12.7,All Star Sharpshooter
2017,Joel Bolomboy,PF,UTA,12,19.7,600000,4.4,0.1,0.7,0.3,1.4,0.2,0.1,0.2,0.2,0.1,1.8,Ignorance
2017,Axel Toupane,SF,TOT,4,6.2,51449,11.8,0.3,1,0,0.3,0,0.3,0.3,0,1.5,2.8,Ignorance
2017,Rodney McGruder,SG,MIA,78,9.1,543471,25.2,0.9,1.5,0.6,3.3,1.6,0.6,0.2,0.7,1.8,6.4,Sharpshooter
2017,Terry Rozier,PG,BOS,74,10.8,1906440,17.1,0.8,1.3,0.7,3.1,1.8,0.6,0.1,0.6,0.9,5.5,Sharpshooter
2017,Jeff Green,PF,ORL,69,10.5,15000000,22.2,0.8,2.4,2.1,3.1,1.2,0.5,0.2,1.1,1.5,9.2,Sharpshooter
2017,Jeremy Lin,PG,BRK,36,19.2,11483254,24.5,1.6,3.3,3.2,3.8,5.1,1.1,0.4,2.4,2.2,14.5,All Star Sharpshooter
2017,Nicolas Brussino,SF,DAL,54,10.7,543471,9.6,0.5,0.4,0.3,1.8,0.9,0.3,0.1,0.5,0.8,2.8,Ignorance
2017,Justin Hamilton,C,BRK,64,13.6,3000000,18.4,0.9,1.9,0.6,4.1,0.9,0.5,0.7,0.7,1.4,6.9,Sharpshooter
2018,Manu Ginobili,SG,SAS,65,12.9,2500000,20,1,2.1,1.7,2.2,2.5,0.7,0.2,1.6,1.9,8.9,Sharpshooter
2018,Yogi Ferrell,SG,DAL,82,11.4,1312611,27.8,1.6,2.2,1,3,2.5,0.8,0.1,1,1.9,10.2,All Star Sharpshooter
2018,Kendrick Perkins,C,CLE,1,8.4,,15,0,1,1,1,2,1,0,1,1,3,Sharpshooter
2018,Sterling Brown,SG,MIL,54,9.1,815615,14.4,0.6,0.9,0.4,2.6,0.5,0.6,0.2,0.5,1.5,4,Sharpshooter
2018,Paul George,SF,OKC,79,18.7,19508958,36.6,3.1,4.2,4.3,5.7,3.3,2,0.5,2.7,2.9,21.9,Superstar
2018,D.J. Augustin,PG,ORL,75,15.4,7250000,23.5,1.5,1.7,2.2,2.1,3.8,0.7,0,1.6,1.3,10.2,All Star Sharpshooter
2018,Nemanja Bjelica,PF,MIN,67,12.6,3949999,20.5,1.1,1.4,0.5,4.1,1.3,0.7,0.2,0.8,2.1,6.8,Sharpshooter
2018,Walt Lemon Jr.,PG,NOP,5,6.9,,7,0.2,1.2,0.4,0.4,1,0,0.2,0.8,1,3.4,Ignorance
2018,J.R. Smith,SG,CLE,80,8.5,13760000,28.1,1.8,1.2,0.5,2.9,1.8,0.9,0.1,1,2,8.3,Sharpshooter
2018,Dennis Schroder,PG,ATL,67,17.3,15500000,31,1.1,6.3,3.4,3.1,6.2,1.1,0.1,2.7,2.2,19.4,All Star Playmaker
2018,Jacob Wiley,PF,BRK,5,8.2,,6.6,0.2,0,0.2,2.2,0.4,0.2,0,0,0.8,0.8,Ignorance
2018,Hassan Whiteside,C,MIA,54,24.1,23775506,25.3,0,5.7,2.4,11.4,1,0.7,1.7,1.7,2.4,14,All Star Big Man
2018,Dante Exum,PG,UTA,14,16.7,4992385,16.8,0.4,2.6,1.8,1.9,3.1,0.6,0.2,1.4,1.4,8.1,Sharpshooter
2018,Andrew White,SF,ATL,15,5.8,,13.9,1.2,0.5,0.1,2.3,0.4,0.2,0.1,0.5,0.8,4.6,Ignorance
2018,T.J. Leaf,PF,IND,53,10.7,2028360,8.7,0.3,0.9,0.2,1.5,0.2,0.1,0.1,0.2,0.8,2.9,Ignorance
2018,Kay Felder,PG,TOT,16,3.6,1312611,8.8,0.3,1.1,0.7,1.1,1.3,0.2,0.1,1,0.7,3.6,Ignorance
2018,Julius Randle,C,LAL,82,19.9,4149242,26.7,0.1,6,3.7,8,2.6,0.5,0.5,2.6,3.3,16.1,All Star Post Scorer
2018,Alec Burks,SG,UTA,64,13.1,10845506,16.5,0.7,1.9,1.7,3,1,0.6,0.1,0.9,1.2,7.7,Sharpshooter
2018,Tony Bradley,C,UTA,9,9.5,1414920,3.2,0,0.3,0.2,1.2,0.1,0,0,0,0.1,0.9,Ignorance
2018,Georgios Papagiannis,C,TOT,17,12.2,2301360,7.2,0,1.1,0,2.2,0.5,0.2,0.4,0.5,0.7,2.1,Ignorance
2018,Andre Iguodala,SF,GSW,64,11.2,14814815,25.3,0.5,1.8,0.9,3.8,3.3,0.8,0.6,1,1.5,6,Sharpshooter
2018,Wesley Iwundu,SF,ORL,62,7.8,1050000,16.5,0.1,1.4,0.5,2.2,0.9,0.5,0.2,0.5,1.3,3.7,Ignorance
2018,Pau Gasol,C,SAS,77,18.9,16000000,23.5,0.6,3.2,2.1,8,3.1,0.3,1,1.4,1.6,10.1,Rim Protector
2018,Torrey Craig,SF,DEN,39,9.8,,16.1,0.4,1.2,0.6,3.3,0.6,0.3,0.4,0.5,1.6,4.2,Post Scorer
2018,Ryan Anderson,PF,HOU,66,12.6,19578455,26.1,2,1.2,1.1,5,0.9,0.4,0.3,0.6,1.9,9.3,Sharpshooter
2018,Richard Jefferson,SF,DEN,20,6.4,2500000,8.2,0.1,0.5,0.2,0.9,0.8,0.1,0.1,0.3,0.6,1.5,Ignorance
2018,Aaron Gordon,PF,ORL,58,16.5,5504420,32.9,2,4.5,2.7,7.9,2.3,1,0.8,1.8,1.9,17.6,All Star Sharpshooter
2018,Andrew Wiggins,SF,MIN,82,13,7574322,36.3,1.4,5.6,2.5,4.4,2,1.1,0.6,1.7,2,17.7,All Star Sharpshooter
2018,Georges Niang,PF,UTA,9,9.2,100000,3.6,0,0.4,0.1,1,0.3,0.2,0,0.3,0.1,1,Ignorance
2018,Lance Stephenson,SG,IND,82,12.4,4180000,22.6,0.8,2.9,1,5.2,2.9,0.6,0.2,1.6,2.2,9.2,Playmaker
2018,Emmanuel Mudiay,PG,TOT,64,11.5,3381480,19.5,0.7,2.5,1.5,2.4,3.2,0.6,0.2,1.8,1.3,8.6,Sharpshooter
2018,Reggie Jackson,PG,DET,45,15.9,16000000,26.7,1.2,4.3,2.5,2.8,5.3,0.6,0.1,2.2,1.9,14.6,All Star Sharpshooter
2018,Tyrone Wallace,PG,LAC,30,10.1,,28.4,0.3,3.3,2,3.5,2.4,0.9,0.4,1.5,2.8,9.7,Playmaker
2018,Victor Oladipo,SG,IND,75,23.1,21000000,34,2.1,6.4,3.9,5.2,4.3,2.4,0.8,2.9,2.3,23.1,Superstar
2018,Terrence Ross,SG,ORL,24,9.9,10500000,25,1.3,1.9,1.1,3,1.6,1.1,0.5,1.2,1.9,8.7,Sharpshooter
2018,Dwight Powell,C,DAL,79,18.8,9003125,21.2,0.4,2.9,1.7,5.6,1.2,0.8,0.4,0.7,2.4,8.5,Rim Protector
2018,Zhou Qi,C,HOU,18,1.9,815615,6.9,0.1,0.2,0.4,1.2,0.1,0.1,0.8,0.6,0.8,1.2,Ignorance
2018,David Stockton,PG,UTA,3,33.9,,3,0.7,0,1.3,0,0,0,0,0.3,1,3.3,Ignorance
2018,Mike James,PG,TOT,36,13.9,,19.1,0.7,2.7,1.8,2.5,3.5,0.8,0.2,1.4,1.3,9.3,Playmaker
2018,Otto Porter,SF,WAS,77,18.3,24773250,31.6,1.8,4,1.4,6.4,2,1.5,0.5,1,2,14.7,All Star Sharpshooter
2018,Jarrett Jack,PG,NYK,62,11.5,2328652,25,0.4,2.6,1,3.1,5.6,0.6,0.1,1.9,1.6,7.5,Playmaker
2018,Jimmy Butler,SG,MIN,59,23.7,19301070,36.7,1.2,6.2,6.2,5.3,4.9,2,0.4,1.8,1.3,22.2,Superstar
2018,Damien Wilkins,SF,IND,19,4.9,2116955,8,0.2,0.5,0.2,0.8,0.5,0.1,0.1,0.3,0.4,1.7,Ignorance
2018,Quinn Cook,PG,GSW,33,12.8,100000,22.4,1.4,2.3,0.7,2.5,2.7,0.4,0,1,1.8,9.5,Sharpshooter
2018,Al-Farouq Aminu,PF,POR,69,12,7319035,30,1.8,1.5,0.9,7.6,1.2,1.1,0.6,1.1,2,9.3,All Star Sharpshooter
2018,DeAndre Liggins,SG,TOT,58,6,1577230,12.5,0.3,0.4,0,1.3,0.8,0.6,0.2,0.3,1.4,1.7,Ignorance
2018,Dillon Brooks,SF,MEM,82,9.8,815615,28.7,1.1,3,1.5,3.1,1.6,0.9,0.2,1.5,2.8,11,All Star Sharpshooter
2018,Isaiah Thomas,PG,TOT,32,12.6,6261395,26.9,1.7,3.2,3.7,2.1,4.8,0.5,0.1,3,1.8,15.2,All Star Sharpshooter
2018,Bradley Beal,SG,WAS,82,18.4,23775506,36.3,2.4,5.9,3.6,4.4,4.5,1.2,0.4,2.6,2,22.6,Superstar
2018,Tristan Thompson,C,CLE,53,13.6,16400000,20.2,0,2.5,0.8,6.6,0.6,0.3,0.3,0.7,1.9,5.8,Post Scorer
2018,Darrell Arthur,PF,DEN,19,8.4,7464912,7.4,0.4,0.7,0.1,0.8,0.5,0.4,0.2,0.8,1.2,2.8,Ignorance
2018,Aaron Brooks,PG,MIN,32,9.8,2116955,5.9,0.3,0.5,0.3,0.5,0.6,0.2,0,0.3,0.9,2.3,Ignorance
2018,Jeff Withey,C,DAL,9,8.3,1577320,4.3,0.2,0.4,0.1,1.1,0,0,0.3,0.2,0.3,1.7,Ignorance
2018,Marquis Teague,PG,MEM,3,5.7,,24.7,0.3,1,0.7,2,4.3,1.3,0,1,1.7,3.7,Playmaker
2018,DeAndre Jordan,C,LAC,77,20.2,22642350,31.5,0,4.8,2.4,15.2,1.5,0.5,0.9,1.8,2.6,12,All Star Post Scorer
2018,Cedi Osman,SF,CLE,61,11,2642857,11,0.5,1,0.4,2,0.7,0.4,0,0.5,1.3,3.9,Ignorance
2018,D'Angelo Russell,PG,BRK,48,15.2,,25.7,1.9,3.9,2,3.9,5.2,0.8,0.4,3.1,1.9,15.5,All Star Sharpshooter
2018,Amir Johnson,C,PHI,74,14.8,11000000,15.8,0.1,1.8,0.7,4.5,1.6,0.6,0.6,0.7,2.6,4.6,Post Scorer
2018,Willie Reed,C,TOT,42,19.2,1577230,10.2,0,1.9,0.8,2.9,0.2,0.2,0.5,0.5,1.3,4.6,Post Scorer
2018,Jrue Holiday,SG,NOP,81,17.8,25686667,36.1,1.5,6.1,2.3,4.5,6,1.5,0.8,2.6,2.5,19,All Star Playmaker
2018,Tobias Harris,PF,TOT,80,17.1,16000000,33.4,2.3,4.7,2.2,5.5,2.4,0.9,0.4,1.3,2.1,18.6,All Star Sharpshooter
2018,Courtney Lee,SG,NYK,76,13,11747890,30.4,1.5,3,1.5,2.9,2.4,1.1,0.2,1.1,1.4,12,All Star Sharpshooter
2018,Quincy Pondexter,SF,CHI,23,4,3853931,8.5,0.1,0.5,0.6,1.2,0.4,0.3,0.1,0.5,1,2,Ignorance
2018,Isaiah Taylor,PG,ATL,67,10.9,1312611,17.4,0.3,2.1,1.5,1.4,3.1,0.5,0.1,1.3,1.7,6.6,Sharpshooter
2018,Gerald Green,SG,HOU,41,14.1,,22.7,2.7,1.4,1.2,3.2,0.6,0.6,0.4,0.8,2.1,12.1,All Star Sharpshooter
2018,Cameron Payne,PG,CHI,25,14,2203440,23.3,1.4,2.1,0.5,2.8,4.5,1,0.4,1.4,1.8,8.8,All Star Sharpshooter
2018,Dorian Finney-Smith,PF,DAL,21,7.6,1312611,21.3,1,1.2,0.5,3.6,1.2,0.5,0.2,1,2,5.9,Sharpshooter
2018,Kyle Singler,SF,OKC,12,5.9,4666500,4.9,0.2,0.4,0.6,0.8,0.2,0.1,0,0.3,0.3,1.9,Ignorance
2018,Cristiano Felicio,C,CHI,55,12.5,7843500,17.8,0,2.3,1,4.2,1,0.3,0.2,1,1.9,5.6,Post Scorer
2018,Ricky Rubio,PG,UTA,77,15.4,14275000,29.3,1.2,3.2,2.9,4.6,5.3,1.6,0.1,2.7,2.7,13.1,All Star Playmaker
2018,Cole Aldrich,C,MIN,21,6,7300000,2.3,0,0.2,0.1,0.7,0.1,0.1,0,0,0.5,0.6,Ignorance
2018,Tony Parker,PG,SAS,55,12.7,15453126,19.5,0.2,3.1,1,1.7,3.5,0.5,0,1.2,0.9,7.7,Sharpshooter
2018,Daniel Hamilton,SG,OKC,6,18.2,,4.7,0.3,0.5,0,0.8,1.3,0.2,0,0.3,0.3,2,Ignorance
2018,Kyle Lowry,PG,TOR,78,19.5,28703704,32.2,3.1,2.1,2.9,5.6,6.9,1.1,0.2,2.3,2.5,16.2,All Star Sharpshooter
2018,Ed Davis,C,POR,78,15.5,6352531,18.9,0,2.2,0.9,7.4,0.5,0.4,0.7,0.8,2.4,5.3,Rim Protector
2018,Jon Leuer,PF,DET,8,8.9,10497319,17,0,1.9,1.6,4,0.6,0.1,0.4,0.9,2,5.4,Post Scorer
2018,Chandler Parsons,SF,MEM,36,13.6,23112004,19.2,1.4,1.6,0.5,2.5,1.9,0.5,0.3,1,1.5,7.9,Sharpshooter
2018,Paul Zipser,SF,CHI,54,5.2,1312611,15.3,0.7,0.8,0.4,2.4,0.9,0.4,0.3,0.8,1.6,4,Sharpshooter
2018,Treveon Graham,SG,CHO,63,9,1312611,16.7,0.6,0.9,0.7,1.9,0.9,0.5,0,0.4,1.7,4.3,Sharpshooter
2018,Jordan Bell,C,GSW,57,18,815615,14.2,0,2,0.5,3.6,1.8,0.6,1,0.9,1.6,4.6,Post Scorer
2018,Matthew Dellavedova,PG,MIL,38,8.6,9607500,18.7,0.8,0.7,0.7,1.7,3.8,0.4,0,1.3,1.8,4.3,Sharpshooter
2018,Gordon Hayward,SF,BOS,1,7.3,29727900,5,0,1,0,1,0,0,0,0,1,2,Ignorance
2018,Sindarius Thornwell,SG,LAC,73,8.2,815615,15.8,0.3,1.1,0.8,1.9,0.9,0.7,0.3,0.7,1.7,3.9,Post Scorer
2018,Devin Robinson,SF,WAS,1,10.5,,13,0,1,0,5,0,1,0,0,2,2,Post Scorer
2018,Allen Crabbe,SG,BRK,75,12.3,19332500,29.3,2.7,1.8,1.5,4.3,1.6,0.6,0.5,1,2.2,13.2,All Star Sharpshooter
2018,Abdel Nader,SF,BOS,48,5.1,1167333,10.9,0.5,0.6,0.5,1.5,0.5,0.3,0.2,0.7,0.9,3,Ignorance
2018,C.J. Williams,SG,LAC,38,9.5,,18.6,0.6,1.7,0.3,1.5,1.1,0.8,0.3,0.5,1.7,5.5,Sharpshooter
2018,Trevor Ariza,SF,HOU,67,11.8,7420912,33.9,2.5,1.5,1.1,4.4,1.6,1.5,0.2,0.8,2,11.7,All Star Sharpshooter
2018,Tony Snell,SG,MIL,75,8.5,9821429,27.4,1.4,1,0.5,1.9,1.3,0.6,0.4,0.5,1.5,6.9,Sharpshooter
2018,Joakim Noah,C,NYK,7,15.6,17765000,5.7,0,0.7,0.3,2,0.6,0.3,0.3,0.6,0.7,1.7,Ignorance
2018,Mike Muscala,C,ATL,53,14.4,5000000,20,1.2,1.5,1.1,4.3,1,0.6,0.5,0.8,1.5,7.6,Sharpshooter
2018,Jameel Warney,PF,DAL,3,22.6,,9,0,2.3,1,3,0,0,0,0.3,0.7,5.7,Ignorance
2018,Frank Ntilikina,PG,NYK,78,7,3501120,21.9,0.6,1.7,0.6,2.3,3.2,0.8,0.2,1.7,2.3,5.9,Playmaker
2018,Myles Turner,C,IND,65,16.6,2569920,28.2,0.9,3.8,2.5,6.4,1.3,0.6,1.8,1.5,2.9,12.7,Rim Protector
2018,Terrance Ferguson,SG,OKC,61,7.4,1785000,12.5,0.7,0.5,0.1,0.8,0.3,0.4,0.2,0.2,1.4,3.1,Ignorance
2018,Glenn Robinson,SF,IND,23,10.8,1524305,14.7,0.6,1,0.4,1.6,0.7,0.6,0,0.2,0.6,4.1,Ignorance
2018,DeMarcus Cousins,C,NOP,48,22.6,18063850,36.2,2.2,6.3,6.1,12.9,5.4,1.6,1.6,5,3.8,25.2,Superstar
2018,Lucas Nogueira,C,TOR,49,17.3,2947305,8.5,0.1,0.9,0.4,1.8,0.4,0.5,0.9,0.3,1,2.5,Ignorance
2018,Iman Shumpert,SG,CLE,14,6.4,10337079,19.7,0.5,1.1,0.8,2.9,1.2,0.6,0.3,1.1,1.6,4.4,Sharpshooter
2018,Deyonta Davis,C,MEM,62,16.6,1312611,15.2,0,2.6,0.6,4,0.6,0.2,0.6,0.5,2,5.8,Post Scorer
2018,Shaun Livingston,PG,GSW,71,11.6,7692308,15.9,0,2.4,0.7,1.8,2,0.5,0.3,0.8,1.6,5.5,Post Scorer
2018,Dwayne Bacon,SG,CHO,53,5.8,815615,13.5,0.2,1.2,0.4,2.3,0.7,0.3,0,0.4,0.9,3.3,Ignorance
2018,Harrison Barnes,PF,DAL,77,15.8,23112004,34.2,1.5,5.4,3.4,6.1,2,0.6,0.2,1.5,1.2,18.9,All Star Sharpshooter
2018,Nick Collison,PF,OKC,15,13.2,2328652,5,0,0.9,0.3,1.3,0.3,0,0,0.5,0.5,2.1,Ignorance
2018,Malik Beasley,SG,DEN,62,9,1700640,9.4,0.5,0.7,0.4,1.1,0.5,0.2,0.1,0.4,0.6,3.2,Ignorance
2018,Dario Saric,PF,PHI,78,15.8,2422560,29.6,2,3.2,2.3,6.7,2.6,0.7,0.3,1.9,2.1,14.6,All Star Sharpshooter
2018,Dante Cunningham,SF,TOT,73,10,2300000,21.4,0.8,1.5,0.4,4.1,0.7,0.5,0.4,0.5,1.5,5.7,Sharpshooter
2018,Markelle Fultz,SG,PHI,14,12.4,7026240,18.1,0,3.2,0.7,3.1,3.8,0.9,0.3,1.2,1.6,7.1,Playmaker
2018,Kris Dunn,PG,CHI,52,14.5,4046760,29.3,0.8,4.7,1.6,4.3,6,2,0.5,2.9,3.3,13.4,All Star Playmaker
2018,Jared Dudley,PF,PHO,48,8.8,10000000,14.3,0.6,0.4,0.6,2,1.6,0.5,0.2,0.6,1.8,3.2,Sharpshooter
2018,Wesley Matthews,SF,DAL,63,11.4,17884176,33.8,2.4,2.1,1.3,3.1,2.7,1.2,0.3,1.3,2.2,12.7,All Star Sharpshooter
2018,Richaun Holmes,C,PHI,48,17.4,1471382,15.5,0.1,2.7,0.8,4.4,1.3,0.4,0.6,0.5,2,6.5,Post Scorer
2018,Lauri Markkanen,PF,CHI,68,15.6,3821640,29.7,2.1,3.4,2.1,7.5,1.2,0.6,0.6,1.2,1.5,15.2,All Star Sharpshooter
2018,Wesley Johnson,SF,LAC,74,9.8,5881260,20.1,0.8,1.2,0.6,2.9,0.8,1,0.8,0.7,2,5.4,Sharpshooter
2018,Nerlens Noel,C,DAL,30,16.2,4187599,15.7,0,1.8,0.7,5.6,0.7,1,0.7,0.9,2,4.4,Post Scorer
